handle,label,chain,networkId,realPoints,stepsReturned,serviceCount,firstRealAt,firstRealUsd,lastRealAt,lastRealUsd,spanDays,chainLatestUsd,shareOfHoldings,chainPricedShare,chainReasonInAllChainsAnswer,status,drawable,usablePoints,drawingReason,answerRefused,pointRefusalReasons,trackedSince,basisOfRealPoints,chainsHeldByTrader,failed
Onchainmetrics,Onchaingambles,base,8453,6,28,28,2026-08-22T00:00:00.000Z,3896.52,2026-09-10T16:00:00.000Z,40105.75,20,40105.75,0.0525,0.75,,warming,false,6,short_coverage,,(no reason given) x22,2026-09-10T16:00:00.000Z,rebuilt x5; sampled x1,5,
Onchainmetrics,Onchaingambles,bsc,56,19,28,28,2026-08-18T00:00:00.000Z,1.01,2026-09-10T16:00:00.000Z,638.07,24,638.07,0.0008,1,,warming,false,19,short_coverage,,(no reason given) x8; no_prices x1,2026-09-10T16:00:00.000Z,rebuilt x18; sampled x1,5,
Onchainmetrics,Onchaingambles,ethereum,1,3,28,28,2026-09-05T00:00:00.000Z,16.43,2026-09-10T16:00:00.000Z,19.72,6,19.72,0.0000,1,,warming,false,3,short_coverage,,(no reason given) x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,5,
sockzt,sockz,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,760773.46,2026-09-10T16:00:00.000Z,760773.46,0,760773.46,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,4,
sockzt,sockz,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,40510.29,2026-09-10T16:00:00.000Z,737429.39,28,737429.39,0.9693,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,4,
sockzt,sockz,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,23324.78,2026-09-10T16:00:00.000Z,23324.78,0,23324.78,0.0307,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,4,
sockzt,sockz,bsc,56,1,28,28,2026-09-10T16:00:00.000Z,12.91,2026-09-10T16:00:00.000Z,12.91,0,12.91,0.0000,1,,ready,false,1,too_few_points,,(no reason given) x17; no_prices x10,2026-09-10T16:00:00.000Z,sampled x1,4,
sockzt,sockz,ethereum,1,5,28,28,2026-08-29T00:00:00.000Z,5.05,2026-09-10T16:00:00.000Z,6.39,13,6.39,0.0000,1,,warming,false,5,short_coverage,,(no reason given) x23,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,4,
valueandtime,Value,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,753805.08,2026-09-10T16:00:00.000Z,753805.08,0,753805.08,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
valueandtime,Value,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,580196.69,2026-09-10T16:00:00.000Z,580196.69,0,580196.69,0.7697,0.8788,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
valueandtime,Value,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,1024.99,2026-09-10T16:00:00.000Z,128870.40,28,128870.40,0.1710,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
valueandtime,Value,bsc,56,6,28,28,2026-08-22T00:00:00.000Z,4.59,2026-09-10T16:00:00.000Z,44738.00,20,44738.00,0.0593,1,,warming,false,6,short_coverage,,(no reason given) x18; no_prices x4,2026-09-10T16:00:00.000Z,rebuilt x5; sampled x1,3,
GeorgeDroid,GeorgeDroid,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,751008.48,2026-09-10T16:00:00.000Z,751008.48,0,751008.48,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
GeorgeDroid,GeorgeDroid,bsc,56,5,28,28,2026-09-01T00:00:00.000Z,31.46,2026-09-10T16:00:00.000Z,668842.85,10,668842.85,0.8906,1,,warming,false,5,short_coverage,,(no reason given) x23,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,3,
GeorgeDroid,GeorgeDroid,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,76016.99,2026-09-10T16:00:00.000Z,76016.99,0,76016.99,0.1012,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
GeorgeDroid,GeorgeDroid,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,6148.63,28,6148.63,0.0082,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
XbtPika,Pika XBT,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,736991.65,2026-09-10T16:00:00.000Z,736991.65,0,736991.65,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
XbtPika,Pika XBT,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,605407.43,28,605407.43,0.8215,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
XbtPika,Pika XBT,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,131581.55,2026-09-10T16:00:00.000Z,131581.55,0,131581.55,0.1785,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
XbtPika,Pika XBT,ethereum,1,5,28,28,2026-08-21T00:00:00.000Z,2.88,2026-09-10T16:00:00.000Z,2.68,21,2.68,0.0000,1,,warming,false,5,short_coverage,,(no reason given) x23,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,3,
threem,threem,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,734951.23,2026-09-10T16:00:00.000Z,734951.23,0,734951.23,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
threem,threem,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,733605.68,28,733605.68,0.9982,0.5455,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
threem,threem,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,1342.49,2026-09-10T16:00:00.000Z,1342.49,0,1342.49,0.0018,0.8333,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
threem,threem,ethereum,1,2,28,28,2026-09-07T00:00:00.000Z,4.92,2026-09-10T16:00:00.000Z,3.06,4,3.06,0.0000,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,3,
sebdegen,seb,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,729031.00,2026-09-10T16:00:00.000Z,729031.00,0,729031.00,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,5,
sebdegen,seb,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,65733.36,2026-09-10T16:00:00.000Z,611623.17,28,611623.17,0.8390,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,5,
sebdegen,seb,base,8453,3,28,28,2026-08-28T00:00:00.000Z,66895.71,2026-09-10T16:00:00.000Z,65840.07,14,65840.07,0.0903,1,,warming,false,3,short_coverage,,(no reason given) x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,5,
sebdegen,seb,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,51496.55,2026-09-10T16:00:00.000Z,51496.55,0,51496.55,0.0706,0.3117,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,5,
sebdegen,seb,ethereum,1,3,28,28,2026-08-25T00:00:00.000Z,5.30,2026-09-10T16:00:00.000Z,37.50,17,37.50,0.0001,1,,warming,false,3,short_coverage,,(no reason given) x23; no_prices x2,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,5,
sebdegen,seb,bsc,56,3,28,28,2026-09-07T00:00:00.000Z,1.43,2026-09-10T16:00:00.000Z,33.71,4,33.71,0.0000,1,,warming,false,3,short_coverage,,no_prices x10; (no reason given) x15,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,5,
montyMole44,"jb (coinsexual, bull)",(all chains),,1,28,28,2026-09-10T16:00:00.000Z,727476.24,2026-09-10T16:00:00.000Z,727476.24,0,727476.24,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
montyMole44,"jb (coinsexual, bull)",robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,19709.99,2026-09-10T16:00:00.000Z,454264.22,28,454264.22,0.6244,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
montyMole44,"jb (coinsexual, bull)",solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,273207.94,2026-09-10T16:00:00.000Z,273207.94,0,273207.94,0.3756,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
montyMole44,"jb (coinsexual, bull)",ethereum,1,3,28,28,2026-09-02T00:00:00.000Z,3.45,2026-09-10T16:00:00.000Z,4.08,9,4.08,0.0000,1,,warming,false,3,short_coverage,,(no reason given) x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,3,
rodotfun,Roman,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,716224.32,2026-09-10T16:00:00.000Z,716224.32,0,716224.32,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,4,
rodotfun,Roman,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,622811.11,28,622811.11,0.8696,0.9231,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,4,
rodotfun,Roman,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,93316.04,2026-09-10T16:00:00.000Z,93316.04,0,93316.04,0.1303,0.6282,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,4,
rodotfun,Roman,bsc,56,11,28,28,2026-08-24T00:00:00.000Z,0.80,2026-09-10T16:00:00.000Z,94.32,18,94.32,0.0001,1,,warming,false,11,short_coverage,,(no reason given) x13; no_prices x4,2026-09-10T16:00:00.000Z,rebuilt x10; sampled x1,4,
rodotfun,Roman,ethereum,1,4,28,28,2026-09-04T00:00:00.000Z,2.50,2026-09-10T16:00:00.000Z,2.86,7,2.86,0.0000,1,,warming,false,4,short_coverage,,(no reason given) x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,4,
ImChizx,Chizx,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,701860.10,2026-09-10T16:00:00.000Z,701860.10,0,701860.10,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,4,
ImChizx,Chizx,bsc,56,17,28,28,2026-08-14T00:00:00.000Z,6601.60,2026-09-10T16:00:00.000Z,435282.37,28,435282.37,0.6202,1,,warming,false,17,short_coverage,,(no reason given) x5; no_prices x6,2026-09-10T16:00:00.000Z,rebuilt x16; sampled x1,4,
ImChizx,Chizx,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,236622.41,2026-09-10T16:00:00.000Z,236622.41,0,236622.41,0.3371,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,4,
ImChizx,Chizx,robinhood,4663,16,28,28,2026-08-26T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,29948.94,16,29948.94,0.0427,1,,warming,false,16,short_coverage,,no_prices x12,2026-09-10T16:00:00.000Z,rebuilt x15; sampled x1,4,
ImChizx,Chizx,ethereum,1,2,28,28,2026-09-03T00:00:00.000Z,6.77,2026-09-10T16:00:00.000Z,6.39,8,6.39,0.0000,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,4,
CoinGurruu,💐Guru 💐,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,699880.13,2026-09-10T16:00:00.000Z,699880.13,0,699880.13,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,4,
CoinGurruu,💐Guru 💐,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,47840.36,2026-09-10T16:00:00.000Z,591609.78,28,591609.78,0.8453,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,4,
CoinGurruu,💐Guru 💐,solana,1399811149,28,28,28,2026-08-14T00:00:00.000Z,138776.38,2026-09-10T16:00:00.000Z,108254.61,28,108254.61,0.1547,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,4,
CoinGurruu,💐Guru 💐,bsc,56,5,28,28,2026-08-30T00:00:00.000Z,8.90,2026-09-10T16:00:00.000Z,9.36,12,9.36,0.0000,1,,warming,false,5,short_coverage,,(no reason given) x23,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,4,
CoinGurruu,💐Guru 💐,ethereum,1,2,28,28,2026-09-08T00:00:00.000Z,10.26,2026-09-10T16:00:00.000Z,6.39,3,6.39,0.0000,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,4,
BTCdayu,大宇,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,688448.04,2026-09-10T16:00:00.000Z,688448.04,0,688448.04,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,4,
BTCdayu,大宇,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,257263.64,28,257263.64,0.3737,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,4,
BTCdayu,大宇,bsc,56,9,28,28,2026-08-27T00:00:00.000Z,5004.82,2026-09-10T16:00:00.000Z,256091.98,15,256091.98,0.3720,0.8889,,warming,false,9,short_coverage,,(no reason given) x16; no_prices x3,2026-09-10T16:00:00.000Z,rebuilt x8; sampled x1,4,
BTCdayu,大宇,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,175089.80,2026-09-10T16:00:00.000Z,175089.80,0,175089.80,0.2543,0.6667,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,4,
BTCdayu,大宇,ethereum,1,3,28,28,2026-09-02T00:00:00.000Z,2.22,2026-09-10T16:00:00.000Z,2.63,9,2.63,0.0000,1,,warming,false,3,short_coverage,,(no reason given) x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,4,
heeshilio,heeshilio,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,673788.45,2026-09-10T16:00:00.000Z,673788.45,0,673788.45,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
heeshilio,heeshilio,robinhood,4663,25,28,28,2026-08-14T00:00:00.000Z,43334.32,2026-09-10T16:00:00.000Z,490883.61,28,490883.61,0.7285,1,,warming,false,25,short_coverage,,no_prices x3,2026-09-10T16:00:00.000Z,rebuilt x24; sampled x1,3,
heeshilio,heeshilio,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,182904.52,2026-09-10T16:00:00.000Z,182904.52,0,182904.52,0.2715,0.7,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
heeshilio,heeshilio,ethereum,1,5,28,28,2026-08-22T00:00:00.000Z,2.16,2026-09-10T16:00:00.000Z,0.31,20,0.31,0.0000,1,,warming,false,5,short_coverage,,(no reason given) x20; no_prices x3,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,3,
the_nutgod,nutgod,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,673693.98,2026-09-10T16:00:00.000Z,673693.98,0,673693.98,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
the_nutgod,nutgod,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,639672.76,2026-09-10T16:00:00.000Z,639672.76,0,639672.76,0.9495,0.3226,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
the_nutgod,nutgod,robinhood,4663,18,28,28,2026-08-24T00:00:00.000Z,7964.41,2026-09-10T16:00:00.000Z,34020.92,18,34020.92,0.0505,1,,warming,false,18,short_coverage,,no_prices x10,2026-09-10T16:00:00.000Z,rebuilt x17; sampled x1,3,
the_nutgod,nutgod,bsc,56,11,28,28,2026-08-17T00:00:00.000Z,140.71,2026-09-10T16:00:00.000Z,0.31,25,0.31,0.0000,1,,warming,false,11,short_coverage,,(no reason given) x13; no_prices x4,2026-09-10T16:00:00.000Z,rebuilt x10; sampled x1,3,
MemeKingdom,KING 👑,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,667281.33,2026-09-10T16:00:00.000Z,667281.33,0,667281.33,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,5,
MemeKingdom,KING 👑,bsc,56,12,28,28,2026-08-15T00:00:00.000Z,662440.90,2026-09-10T16:00:00.000Z,384450.72,27,384450.72,0.5761,1,,warming,false,12,short_coverage,,(no reason given) x15; no_prices x1,2026-09-10T16:00:00.000Z,rebuilt x11; sampled x1,5,
MemeKingdom,KING 👑,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,165142.36,28,165142.36,0.2475,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,5,
MemeKingdom,KING 👑,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,117607.01,2026-09-10T16:00:00.000Z,117607.01,0,117607.01,0.1762,0.958,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,5,
MemeKingdom,KING 👑,base,8453,8,28,28,2026-08-30T00:00:00.000Z,1.82,2026-09-10T16:00:00.000Z,65.59,12,65.59,0.0001,1,,warming,false,8,short_coverage,,(no reason given) x20,2026-09-10T16:00:00.000Z,rebuilt x7; sampled x1,5,
MemeKingdom,KING 👑,ethereum,1,6,28,28,2026-08-15T00:00:00.000Z,6.04,2026-09-10T16:00:00.000Z,15.64,27,15.64,0.0000,1,,warming,false,6,short_coverage,,(no reason given) x22,2026-09-10T16:00:00.000Z,rebuilt x5; sampled x1,5,
metaversejoji,joji,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,654291.31,2026-09-10T16:00:00.000Z,654291.31,0,654291.31,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,5,
metaversejoji,joji,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,23200.38,2026-09-10T16:00:00.000Z,431050.64,28,431050.64,0.6588,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,5,
metaversejoji,joji,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,120566.73,2026-09-10T16:00:00.000Z,120566.73,0,120566.73,0.1843,0.9792,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,5,
metaversejoji,joji,bsc,56,8,28,28,2026-08-23T00:00:00.000Z,34353.98,2026-09-10T16:00:00.000Z,102671.08,19,102671.08,0.1569,1,,warming,false,8,short_coverage,,(no reason given) x20,2026-09-10T16:00:00.000Z,rebuilt x7; sampled x1,5,
metaversejoji,joji,ethereum,1,4,28,28,2026-08-19T00:00:00.000Z,2.16,2026-09-10T16:00:00.000Z,2.86,23,2.86,0.0000,1,,warming,false,4,short_coverage,,(no reason given) x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,5,
metaversejoji,joji,base,8453,3,28,28,2026-08-28T00:00:00.000Z,28693.64,2026-09-05T00:00:00.000Z,47262.05,8,,,0,no_prices,warming,false,3,short_coverage,no_prices,(no reason given) x24; no_prices x1,2026-09-10T16:00:00.000Z,rebuilt x3,5,
Eagle_0X,Eagle_0X,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,650170.18,2026-09-10T16:00:00.000Z,650170.18,0,650170.18,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,4,
Eagle_0X,Eagle_0X,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.93,2026-09-10T16:00:00.000Z,598513.64,28,598513.64,0.9205,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,4,
Eagle_0X,Eagle_0X,bsc,56,9,28,28,2026-08-19T00:00:00.000Z,3.55,2026-09-10T16:00:00.000Z,51572.33,23,51572.33,0.0793,0.75,,warming,false,9,short_coverage,,(no reason given) x19,2026-09-10T16:00:00.000Z,rebuilt x8; sampled x1,4,
Eagle_0X,Eagle_0X,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,81.35,2026-09-10T16:00:00.000Z,81.35,0,81.35,0.0001,0.9333,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,4,
Eagle_0X,Eagle_0X,ethereum,1,2,28,28,2026-09-03T00:00:00.000Z,3.03,2026-09-10T16:00:00.000Z,2.86,8,2.86,0.0000,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,4,
GuavaGuy2001,Guava Guy 🎀,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,640948.36,2026-09-10T16:00:00.000Z,640948.36,0,640948.36,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,5,
GuavaGuy2001,Guava Guy 🎀,bsc,56,9,28,28,2026-08-18T00:00:00.000Z,3016.68,2026-09-10T16:00:00.000Z,591740.79,24,591740.79,0.9232,1,,warming,false,9,short_coverage,,(no reason given) x14; no_prices x5,2026-09-10T16:00:00.000Z,rebuilt x8; sampled x1,5,
GuavaGuy2001,Guava Guy 🎀,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,37210.10,2026-09-10T16:00:00.000Z,37210.10,0,37210.10,0.0581,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,5,
GuavaGuy2001,Guava Guy 🎀,robinhood,4663,11,28,28,2026-08-31T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,11982.15,11,11982.15,0.0187,1,,warming,false,11,short_coverage,,no_prices x17,2026-09-10T16:00:00.000Z,rebuilt x10; sampled x1,5,
GuavaGuy2001,Guava Guy 🎀,base,8453,5,28,28,2026-08-28T00:00:00.000Z,1.27,2026-09-10T16:00:00.000Z,12.64,14,12.64,0.0000,1,,warming,false,5,short_coverage,,(no reason given) x23,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,5,
GuavaGuy2001,Guava Guy 🎀,ethereum,1,3,28,28,2026-08-17T00:00:00.000Z,4.32,2026-09-10T16:00:00.000Z,2.68,25,2.68,0.0000,1,,warming,false,3,short_coverage,,(no reason given) x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,5,
NoGiOlMoKiNi,NGOP,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,626408.29,2026-09-10T16:00:00.000Z,626408.29,0,626408.29,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
NoGiOlMoKiNi,NGOP,bsc,56,8,28,28,2026-08-23T00:00:00.000Z,167611.82,2026-09-10T16:00:00.000Z,626393.71,19,626393.71,1.0000,1,,warming,false,8,short_coverage,,(no reason given) x17; no_prices x3,2026-09-10T16:00:00.000Z,rebuilt x7; sampled x1,3,
NoGiOlMoKiNi,NGOP,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,9.89,2026-09-10T16:00:00.000Z,9.89,0,9.89,0.0000,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
NoGiOlMoKiNi,NGOP,robinhood,4663,20,28,28,2026-08-14T00:00:00.000Z,9933.73,2026-09-10T16:00:00.000Z,4.70,28,4.70,0.0000,1,,warming,false,20,short_coverage,,no_prices x8,2026-09-10T16:00:00.000Z,rebuilt x19; sampled x1,3,
poker_kb_,poker_kb_,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,624399.82,2026-09-10T16:00:00.000Z,624399.82,0,624399.82,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,4,
poker_kb_,poker_kb_,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,384055.14,28,384055.14,0.6151,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,4,
poker_kb_,poker_kb_,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,239658.39,2026-09-10T16:00:00.000Z,239658.39,0,239658.39,0.3838,0.9444,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,4,
poker_kb_,poker_kb_,bsc,56,9,28,28,2026-08-14T00:00:00.000Z,4.06,2026-09-10T16:00:00.000Z,682.22,28,682.22,0.0011,1,,warming,false,9,short_coverage,,(no reason given) x17; no_prices x2,2026-09-10T16:00:00.000Z,rebuilt x8; sampled x1,4,
poker_kb_,poker_kb_,ethereum,1,2,28,28,2026-09-05T00:00:00.000Z,3.40,2026-09-10T16:00:00.000Z,4.08,6,4.08,0.0000,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,4,
USronaldcarter,Ronald,(all chains),,1,1,1,2026-09-10T16:00:00.000Z,614551.13,2026-09-10T16:00:00.000Z,614551.13,0,614551.13,,,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
USronaldcarter,Ronald,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,614551.13,2026-09-10T16:00:00.000Z,614551.13,0,614551.13,1.0000,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
dtrainz,dtrains,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,601688.98,2026-09-10T16:00:00.000Z,601688.98,0,601688.98,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
dtrainz,dtrains,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,601688.98,2026-09-10T16:00:00.000Z,601688.98,0,601688.98,1.0000,0.7333,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
gundam,gundam,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,599099.85,2026-09-10T16:00:00.000Z,599099.85,0,599099.85,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
gundam,gundam,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,55142.64,2026-09-10T16:00:00.000Z,466828.14,28,466828.14,0.7792,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
gundam,gundam,bsc,56,15,28,28,2026-08-15T00:00:00.000Z,290.80,2026-09-10T16:00:00.000Z,97877.28,27,97877.28,0.1634,1,,warming,false,15,short_coverage,,(no reason given) x13,2026-09-10T16:00:00.000Z,rebuilt x14; sampled x1,3,
gundam,gundam,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,34394.42,2026-09-10T16:00:00.000Z,34394.42,0,34394.42,0.0574,0.9697,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
